conf,ts,HC1,HC2,HC3,HC_OPF,t_opf,consumers,nodes,unc
65043_775431_configuration.json,missing,0.0,0.0,0.0,121.28897281312373,2.36899995803833,22,6,1
65043_775433_configuration.json,missing,0.0,0.0,0.0,277.5010296698599,0.20799994468688965,83,15,1
65043_775435_configuration.json,missing,0.0,0.0,0.0,0.0,0.13299989700317383,0,1,1
65043_775437_configuration.json,missing,0.0,0.0,0.0,272.8303395520616,0.1960000991821289,66,7,1
65043_775439_configuration.json,missing,0.0,0.0,0.0,214.08027403998642,0.16500020027160645,54,8,1
65043_775441_configuration.json,missing,0.0,0.0,0.0,0.0,0.08000016212463379,0,1,1
65043_775443_configuration.json,missing,0.0,0.0,0.0,280.57654620582355,0.25099992752075195,89,25,1
65043_775445_configuration.json,missing,0.0,0.0,0.0,0.0,0.07899999618530273,0,1,1
65079_77883_configuration.json,missing,0.0,0.0,0.0,0.0,0.08600020408630371,0,1,1
65079_77899_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.1419999599456787,1,3,1
65079_77887_configuration.json,missing,0.0,0.0,0.0,178.8616485556266,0.2349998950958252,41,24,1
65079_77889_configuration.json,missing,0.0,0.0,0.0,135.91339052048735,0.14899992942810059,20,14,1
65079_77921_configuration.json,missing,0.0,0.0,0.0,174.93682651516463,0.13700008392333984,12,10,1
65079_77936_configuration.json,missing,0.0,0.0,0.0,0.0,0.07999992370605469,0,1,1
65079_1738338_configuration.json,missing,0.0,0.0,0.0,175.35874662058964,0.182999849319458,13,22,1
65079_77940_configuration.json,missing,0.0,0.0,0.0,185.91307053586772,0.3489999771118164,94,37,1
65079_77944_configuration.json,missing,0.0,0.0,0.0,0.0,0.12199997901916504,0,1,1
65079_77893_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.10399985313415527,1,3,1
65079_77964_configuration.json,missing,0.0,0.0,0.0,0.0,0.09500002861022949,0,1,1
65079_77895_configuration.json,missing,0.0,0.0,0.0,182.30476549214822,0.3320000171661377,60,43,1
65079_2035824_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.0970001220703125,1,3,1
65040_74239_configuration.json,missing,0.0,0.0,0.0,279.34453262592825,0.24700021743774414,87,13,1
65040_74234_configuration.json,missing,0.0,0.0,0.0,284.02168078741255,0.30299997329711914,102,21,1
65040_74237_configuration.json,missing,0.0,0.0,0.0,0.0,0.08700013160705566,0,1,1
65040_74253_configuration.json,missing,0.0,0.0,0.0,281.1714099413263,0.31599998474121094,84,13,1
65025_80123_configuration.json,missing,0.0,0.0,0.0,15.000000147493918,0.5590000152587891,1,5,1
65025_80091_configuration.json,missing,0.0,0.0,0.0,190.53909209528217,0.5989999771118164,80,131,1
