device_ean,p_size
ZIV0034863405,2.727363930755318
ZIV0034866779,4.632146117335669
ZIV0034863429,2.727363930755318
ZIV0034936279,5.061379636986862
ZIV0036295110,4.632146117335669
ZIV0034866716,4.632146117335668
ZIV0034866718,4.632146117335668
ZIV0034866803,5.061379636986862
ZIV0036299739,5.061379636986862
ZIV0034866861,5.061379636986862
ZIV0034866804,5.061379636986862
ZIV0034866715,4.632146117335669
ZIV0034866717,4.632146117335668
ZIV0036294437,4.632146117335668
ZIV0034866802,5.061379636986862
ZIV0034866849,2.727363930755318
ZIV0034866799,5.061379636986862
ZIV0034866786,4.632146117335668
ZIV0034866800,5.061379636986862
SAG0145443412,5.061379636986862
ZIV0034866714,4.632146117335669
ZIV0034866787,4.632146117335669
ZIV0034863434,2.727363930755318
ZIV0034866859,5.061379636986862
ZIV0036294436,4.632146117335668
ZIV0042302896,5.061379636986862
ZIV0034866867,5.061379636986862
ZIV0034866862,5.061379636986862
ZIV0034866709,4.632146117335669
ZIV0034866780,4.632146117335669
ZIV0034866856,2.727363930755318
ZIV0034866865,5.061379636986862
ZIV0034866712,4.632146117335668
ZIV0034863438,2.727363930755318
ZIV0034866851,2.727363930755318
ZIV0036294433,2.727363930755318
ZIV0034863435,2.727363930755318
ZIV0034866853,2.727363930755318
ZIV0034863436,2.727363930755318
ZIV0034866784,4.632146117335669
ZIV0034863437,2.727363930755318
ZIV0036294438,4.632146117335669
ZIV0034866858,2.727363930755318
ZIV0034866788,4.632146117335669
ZIV0034863433,2.727363930755318
ZIV0046916787,2.727363930755318
ZIV0034866850,2.727363930755318
ZIV0034866863,5.061379636986863
ZIV0034866852,2.727363930755318
ZIV0034866854,2.727363930755318
ZIV0034903017,4.632146117335669
ZIV0034866855,2.727363930755318
ZIV0034866868,5.061379636986862
ZIV0040637205,2.727363930755318
ZIV0034866866,5.061379636986862
ZIV0034866711,4.632146117335669
ZIV0034866710,4.632146117335669
ZIV0034866782,4.632146117335669
ZIV0034866864,5.061379636986862
ZIV0046916926,4.632146117335668
ZIV0034866713,4.632146117335669
ZIV0034866857,2.727363930755318
ZIV0034866807,5.061379636986862
ZIV0034863430,2.727363930755318
ZIV0040637073,3.2664030720027313
ZIV0034867137,3.2664030720027313
ZIV0034863279,3.2664030720027313
ZIV0040637011,5.061379650661727
ZIV0034863280,3.2664030720027313
ZIV0034861918,5.061379650661727
ZIV0034863208,5.061379650661727
ZIV0036312876,5.061379650661727
ZIV0034867135,3.2664030720027313
ZIV0034863199,5.061379650661727
ZIV0046921061,3.2664030720027313
ZIV0034867136,3.2664030720027313
ZIV0034863207,5.061379650661727
ZIV0036294465,5.061379650661727
ZIV0034867134,3.2664030720027313
ZIV0034863288,3.2664030720027313
ZIV0034867132,3.2664030720027313
ZIV0034867133,3.2664030720027313
ZIV0034867131,3.2664030720027313
ZIV0034863206,5.061379650661727
ZIV0034863283,3.2664030720027313
ZIV0036295128,3.2664030720027313
ZIV0034863200,5.061379650661727
ZIV0034861916,5.061379650661727
ZIV0034861909,5.061379650661727
ZIV0034863201,5.061379650661727
ZIV0034866945,3.2664030720027313
ZIV0034861914,5.061379650661727
ZIV0034863204,5.061379650661727
ZIV0034863287,3.2664030720027313
ZIV0034866940,3.2664030720027313
ZIV0034866948,3.2664030720027313
ZIV0034863284,3.2664030720027313
ZIV0034866942,3.2664030720027313
ZIV0034863285,3.2664030720027313
ZIV0034863286,3.2664030720027313
ZIV0034866947,3.2664030720027313
ZIV0034863282,3.2664030720027313
ZIV0034867130,3.2664030720027313
ZIV0034866939,3.2664030720027313
ZIV0034861912,5.061379650661727
ZIV0034866941,3.2664030720027313
ZIV0034866943,3.2664030720027313
ZIV0034866944,3.2664030720027313
ZIV0034861917,5.061379650661727
ZIV0034867129,3.2664030720027313
ZIV0034861915,5.061379650661727
ZIV0034863203,5.061379650661727
ZIV0034863202,5.061379650661727
ZIV0034861913,5.061379650661727
ZIV0034863205,5.061379650661727
ZIV0034866946,3.2664030720027313
ZIV0034867138,3.2664030720027313
ZIV0034863281,3.2664030720027313
ZIV0040430704,0.21454151448544084
ZIV0036295085,0.21454151448544084
ZIV0034842520,1.9054810329858672e-5
ZIV0034866970,0.4548758933761816
ZIV0034795725,5.580978123862352
ZIV0034804248,5.580978123862352
ZIV0034866533,1.9054810329858672e-5
ZIV0034795721,5.580978123862352
ZIV0034867029,3.358701444336558
ZIV0034863219,11.642960231090003
ZIV0034842299,0.4548758933761816
ZIV0034866969,0.4548758933761816
ZIV0034866307,0.21454151448544084
ZIV0034795722,5.580978123862352
ZIV0034867030,3.358701444336558
ZIV0034866839,3.358701444336558
ZIV0034935993,0.21454151448544084
ZIV0046934700,3.358701444336558
ZIV0034863404,0.4548758933761816
ZIV0034832041,11.642960231090003
ZIV0036287893,5.580978123862352
ZIV0034866306,0.21454151448544084
ZIV0036295091,1.9054810329858672e-5
ZIV0034795724,5.580978123862352
ZIV0034866304,0.21454151448544084
ZIV0034804257,5.580978123862352
ZIV0036289048,0.4548758933761816
ZIV0034866305,0.21454151448544084
ZIV0034866303,0.21454151448544084
ZIV0044842311,3.358701444336558
ZIV0036294992,0.4548758933761816
ZIV0034866975,1.9054810329858672e-5
ZIV0036312750,0.21454151448544084
ZIV0050030374,5.580978123862352
ZIV0034831552,11.642960231090003
ZIV0034867032,3.358701444336558
ZIV0034866845,3.358701444336558
ZIV0034866840,3.358701444336558
ZIV0034867033,3.358701444336558
ZIV0034866973,0.4548758933761816
ZIV0034804256,5.580978123862352
ZIV0034832045,0.21454151448544084
ZIV0034795718,5.580978123862352
ZIV0034866843,3.358701444336558
ZIV0034867037,3.358701444336558
ZIV0036288877,1.9054810329858672e-5
ZIV0034795720,5.580978123862352
ZIV0034804249,5.580978123862352
ZIV0046916786,1.9054810329858672e-5
ZIV0034795726,5.580978123862352
ZIV0034832048,0.21454151448544084
ZIV0034866977,1.9054810329858672e-5
ZIV0034804251,5.580978123862352
ZIV0034795727,5.580978123862352
ZIV0040385460,11.642960231090003
ZIV0034831776,0.21454151448544084
ZIV0034866978,1.9054810329858672e-5
ZIV0034866976,0.4548758933761816
ZIV0034932507,1.9054810329858672e-5
ZIV0034832044,11.642960231090003
ZIV0034832047,0.21454151448544084
ZIV0036295132,11.642960231090003
ZIV0036295107,0.4548758933761816
ZIV0034866972,1.9054810329858672e-5
ZIV0034866301,0.21454151448544084
ZIV0040637207,1.9054810329858672e-5
ZIV0034866841,3.358701444336558
ZIV0034831771,0.21454151448544084
ZIV0034832039,0.21454151448544084
ZIV0046916927,0.4548758933761816
ZIV0034863225,11.642960231090003
ZIV0034832042,0.21454151448544084
ZIV0034866846,3.358701444336558
ZIV0034866300,0.21454151448544084
ZIV0034866844,3.358701444336558
ZIV0034867035,3.358701444336558
ZIV0034795719,5.580978123862352
ZIV0034804250,5.580978123862352
ZIV0034867034,3.358701444336558
ZIV0034866702,11.642960231090003
ZIV0034866974,0.4548758933761816
ZIV0034866842,3.358701444336558
ZIV0034863224,11.642960231090003
ZIV0034795723,5.580978123862352
ZIV0034804252,5.580978123862352
ZIV0036312325,3.358701444336558
ZIV0034832046,0.21454151448544084
ZIV0036295086,0.21454151448544084
ZIV0034866536,1.9054810329858672e-5
?0085122513,15.0
ZIV0034866825,8.227265268088825e-5
ZIV0034831564,0.1387083201120757
ZIV0034795465,0.1387083201120757
ZIV0034831813,0.1387083201120757
ZIV0036294474,10.907871690242137
ZIV0046990896,0.1387083201120757
SAG0125356805,0.6351925738210995
ZIV0034831559,0.1387083201120757
ZIV0034831566,0.1387083201120757
ZIV0034866828,8.227265268088825e-5
ZIV0034866820,8.227265268088825e-5
?0501705687,0.1387083201120757
ZIV0034831812,0.1387083201120757
ZIV0047741209,14.999998859664382
ZIV0034831814,0.1387083201120757
?0004960161,14.99999918406144
ZIV0034831565,0.1387083201120757
ZIV0034831817,0.1387083201120757
ZIV0034866819,10.907871690242137
ZIV0036384300,10.907871690242137
SAG0125356809,0.6351925738210995
ZIV0034866823,10.907871690242137
ZIV0034831818,0.1387083201120757
ZIV0034831815,0.1387083201120757
ZIV0034867067,14.99999918406144
ZIV0040430613,14.99999918406144
ZIV0046993701,0.1387083201120757
ZIV0034867066,14.99999918406144
ZIV0034831567,0.1387083201120757
ZIV0045436509,14.999998859664382
ZIV0034831568,0.1387083201120757
ZIV0034867031,14.99999918406144
ZIV0040637091,8.227265268088825e-5
ZIV0036295089,0.1387083201120757
ZIV0034831811,0.1387083201120757
ZIV0046981153,0.1387083201120757
ZIV0034867061,14.99999918406144
ZIV0034831809,0.1387083201120757
ZIV0046916930,0.1387083201120757
ZIV0036311745,10.907871690242137
ZIV0034831563,0.1387083201120757
ZIV0045434549,5.884077234749953
ZIV0045777286,15.0
ZIV0045434710,5.884077234749952
ZIV0045774927,5.884077234749953
?0501600118,15.0
ZIV0045434606,5.884077234749953
ZIV0045434687,5.884077234749952
ZIV0045434711,5.884077234749953
ZIV0045434601,5.884077234749952
ZIV0045774732,5.884077234749952
ZIV0045774733,5.884077234749953
ZIV0045770976,5.884077234749953
ZIV0045434680,5.884077234749952
ZIV0045434681,5.884077234749952
ZIV0045774734,5.884077234749952
ZIV0045434686,5.884077234749952
ZIV0045774739,5.884077234749953
ZIV0045434685,5.884077234749952
ZIV0045774738,5.884077234749953
ZIV0040637226,5.884077234749953
ZIV0045774833,14.276690531439765
ZIV0040637031,14.276690531439765
?0085193278,14.999999468885836
ZIV0045434540,14.276690531439765
ZIV0045774838,14.276690531439765
ZIV0045777288,14.999998331550104
ZIV0045774834,14.276690531439765
ZIV0045774839,14.276690531439765
ZIV0040637123,14.999998331550104
ZIV0045777287,14.999998331550104
ZIV0045434749,14.999998331550104
ZIV0045774832,14.276690531439765
ZIV0045777286,14.999999561037463
ZIV0045774830,3.7868823177884727e-7
ZIV0034831594,14.999999858141983
ZIV0045434748,12.679375069886346
ZIV0045434746,14.999999165122526
SAG0125600429,14.999999858141983
ZIV0034831718,14.999999858141983
?0501600118,14.999999561037463
ZIV0045777289,14.999999165122526
ZIV0040328774,14.999999645913196
ZIV0034831685,14.999999783556396
ZIV0045777282,14.999999645913196
ZIV0045777283,12.679375069886346
ZIV0045777301,2.3013804833514553
ZIV0045774908,2.3013804833514553
ZIV0034817023,0.4227040973600415
ZIV0045774708,8.88547830067321e-6
ZIV0045774749,3.0869054025445704
ZIV0045774921,3.0869054025445704
ZIV0034817040,0.4227040973600415
ZIV0045774745,3.0869054025445704
ZIV0046990898,2.3013804833514553
ZIV0044828915,3.0869054025445704
ZIV0034907581,9.611200790074627e-6
ZIV0045774703,8.88547830067321e-6
ZIV0045774906,2.3013804833514553
ZIV0045774746,3.0869054025445704
ZIV0046992332,2.3013804833514553
ZIV0045777303,2.3013804833514553
ZIV0045774907,2.3013804833514553
ZIV0045774517,1.053886667485785e-5
ZIV0045434631,8.88547830067321e-6
ZIV0040383377,3.0869054025445704
ZIV0045777226,3.0869054025445704
ZIV0045777221,3.0869054025445704
ZIV0045777228,3.0869054025445704
ZIV0045774905,2.3013804833514553
?9-50848953,0.4227040973600415
ZIV0045774748,3.0869054025445704
ZIV0045774903,2.3013804833514553
ZIV0045777220,3.0869054025445704
ZIV0045777474,8.88547830067321e-6
ZIV0045774904,2.3013804833514553
ZIV0045774902,2.3013804833514553
ZIV0045774516,1.053886667485785e-5
ZIV0045777479,8.88547830067321e-6
ZIV0045774559,0.4227040973600415
ZIV0045777300,2.3013804833514553
ZIV0045777222,3.0869054025445704
ZIV0040383376,3.0869054025445704
ZIV0040637126,1.053886667485785e-5
ZIV0045777223,3.0869054025445704
ZIV0045777309,2.3013804833514553
ZIV0045777304,2.3013804833514553
ZIV0045434637,1.053886667485785e-5
ZIV0045777229,3.0869054025445704
ZIV0045777294,8.88547830067321e-6
ZIV0045774929,3.0869054025445704
ZIV0045774762,2.3013804833514553
ZIV0045774742,3.0869054025445704
ZIV0045777307,2.3013804833514553
ZIV0045774512,1.053886667485785e-5
ZIV0045777470,0.4227040973600415
ZIV0045774744,3.0869054025445704
ZIV0045774923,3.0869054025445704
ZIV0044828920,2.3013804833514553
ZIV0045774763,3.0869054025445704
ZIV0045774769,2.3013804833514553
ZIV0045777114,0.4227040973600415
ZIV0045774926,3.0869054025445704
ZIV0045774920,3.0869054025445704
ZIV0045774741,3.0869054025445704
ZIV0045434548,2.3013804833514553
ZIV0045777261,0.4227040973600415
ZIV0045777473,8.88547830067321e-6
ZIV0045777362,0.4227040973600415
ZIV0040432988,3.0869054025445704
ZIV0045774768,2.3013804833514553
ZIV0045777224,3.0869054025445704
ZIV0045774740,3.0869054025445704
ZIV0040351032,3.0869054025445704
ZIV0045441645,0.4227040973600415
ZIV0045774901,2.3013804833514553
ZIV0040637164,2.3013804833514553
ZIV0045777305,2.3013804833514553
ZIV0045434543,2.3013804833514553
ZIV0045774760,2.3013804833514553
ZIV0040383371,3.0869054025445704
ZIV0044842392,3.0869054025445704
ZIV0045774761,2.3013804833514553
ZIV0046942980,2.3013804833514553
ZIV0045774900,2.3013804833514553
ZIV0045777308,2.3013804833514553
ZIV0045774511,1.053886667485785e-5
ZIV0045774743,3.0869054025445704
ZIV0045774925,3.0869054025445704
ZIV0045774510,1.053886667485785e-5
ZIV0045434668,3.0869054025445704
ZIV0045777416,8.88547830067321e-6
ZIV0045777306,2.3013804833514553
ZIV0044828917,3.0869054025445704
ZIV0045774747,3.0869054025445704
ZIV0045774928,3.0869054025445704
ZIV0045774515,1.053886667485785e-5
ZIV0045774765,2.3013804833514553
ZIV0045774909,2.3013804833514553
ZIV0034817046,0.4227040973600415
?0063028444,15.0
ZIV0045777317,1.6808952645859054
ZIV0045777314,1.6808952645859054
ZIV0040637039,1.6808952645859054
ZIV0045777299,14.999999871386017
ZIV0045434667,1.6808952645859054
ZIV0045774820,0.24807432981018562
ZIV0045774566,14.999999890645846
ZIV0045774565,14.999999976833335
ZIV0045777312,1.6808952645859054
ZIV0045774821,0.24807432981018562
ZIV0045777318,1.6808952645859054
ZIV0045777313,1.6808952645859054
ZIV0045774829,0.24807432981018562
ZIV0045774560,14.999999976833335
ZIV0045777311,1.6808952645859054
ZIV0045777054,1.6808952645859054
ZIV0045777188,1.6808952645859054
ZIV0034929864,14.999999924715476
ZIV0045777189,1.6808952645859054
ZIV0045777187,1.6808952645859054
ZIV0045774828,0.24807432981018562
ZIV0040637386,14.999999924715476
ZIV0045434689,1.6808952645859054
ZIV0045777316,1.6808952645859054
ZIV0045774822,0.24807432981018562
ZIV0045434541,0.24807432981018562
ZIV0045777319,1.6808952645859054
ZIV0045774823,0.24807432981018562
ZIV0034831711,14.99999989878293
ZIV0045777181,1.6808952645859054
ZIV0040372428,0.24807432981018562
ZIV0045774826,0.24807432981018562
ZIV0045777053,1.6808952645859054
ZIV0045777056,1.6808952645859054
ZIV0045777184,1.6808952645859054
ZIV0045777050,1.6808952645859054
ZIV0045777058,1.6808952645859054
ZIV0045777051,1.6808952645859054
ZIV0040637227,0.0001554369545853159
ZIV0045777052,1.6808952645859054
ZIV0045777183,1.6808952645859054
ZIV0042302749,14.999999924715476
ZIV0045434688,1.6808952645859054
ZIV0045777186,1.6808952645859054
ZIV0045777055,1.6808952645859054
ZIV0046961278,1.6808952645859054
ZIV0045777057,1.6808952645859054
ZIV0045777059,1.6808952645859054
ZIV0045777180,1.6808952645859054
ZIV0045434546,0.24807432981018562
ZIV0045777185,1.6808952645859054
ZIV0040637036,0.24807432981018562
ZIV0045774825,0.24807432981018562
ZIV0045774824,0.24807432981018562
ZIV0034850149,0.0001554369545853159
ZIV0045774609,8.035176201698656e-5
ZIV0045774827,0.24807432981018562
ZIV0045777182,1.6808952645859054
ZIV0045777315,1.6808952645859054
ZIV0045434684,1.6808952645859054
?0085122557,15.0
ZIV0046921812,0.35729923503391764
ZIV0046921809,0.35729923503391764
ZIV0036288964,1.2439481814437252e-5
ZIV0046921920,3.0218718251239545
ZIV0034840372,8.099032223630092
ZIV0040327476,8.099032223630092
ZIV0036292235,1.2439481814437252e-5
ZIV0046923584,5.145537608525161
ZIV0046921786,3.0218718251239545
ZIV0046921922,5.145537608525161
ZIV0046921917,3.0218718251239545
ZIV0046921919,3.0218718251239545
ZIV0046921806,0.35729923503391764
ZIV0034840319,8.099032223630093
ZIV0046921787,3.0218718251239545
ZIV0036287866,3.0218718251239545
ZIV0046921807,0.35729923503391764
ZIV0046921916,3.0218718251239545
ZIV0046921918,3.0218718251239545
ZIV0046917220,5.145537608525161
ZIV0046921805,0.35729923503391764
ZIV0046922236,1.2439481814437252e-5
ZIV0034840326,8.099032223630092
ZIV0040383370,0.35729923503391764
ZIV0046922049,8.099032223630092
SOG0020028030,5.145537608525161
ZIV0044828921,0.35729923503391764
ZIV0040383369,0.35729923503391764
ZIV0046921915,3.0218718251239545
ZIV0036292156,5.145537608525161
ZIV0040637033,1.2439481814437252e-5
ZIV0046921811,0.35729923503391764
ZIV0040359567,5.145537608525161
ZIV0046921788,3.0218718251239545
ZIV0046921784,3.0218718251239545
ZIV0036288963,3.0218718251239545
ZIV0046921789,3.0218718251239545
ZIV0046921921,3.0218718251239545
ZIV0046922048,8.099032223630092
ZIV0034936798,0.35729923503391764
ZIV0046922051,5.145537608525161
ZIV0046917213,3.0218718251239545
ZIV0046921792,3.0218718251239545
ZIV0046922235,1.2439481814437252e-5
ZIV0046923461,5.145537608525161
ZIV0040327477,8.099032223630093
ZIV0046923354,1.2439481814437252e-5
ZIV0036292234,8.099032223630092
ZIV0036288010,0.35729923503391764
ZIV0044831516,1.2439481814437252e-5
ZIV0044828922,8.099032223630092
ZIV0040327470,8.099032223630093
ZIV0046922050,5.145537608525161
ZIV0034844588,0.35729923503391764
ZIV0044831521,1.2439481814437252e-5
SOG0020028029,5.145537608525161
ZIV0046921923,1.2439481814437252e-5
ZIV0046921913,5.145537608525161
ZIV0034936800,0.35729923503391764
ZIV0046922047,5.145537608525161
ZIV0036292158,5.14553760852516
ZIV0040359561,1.2439481814437252e-5
ZIV0036384413,0.35729923503391764
ZIV0046922242,1.2439481814437252e-5
ZIV0040327475,3.0218718251239545
ZIV0046924567,1.2439481814437252e-5
ZIV0034867097,0.35729923503391764
ZIV0040359562,5.145537608525161
ZIV0046922045,5.14553760852516
ZIV0034916618,0.35729923503391764
ZIV0046921785,3.0218718251239545
ZIV0036288011,0.35729923503391764
ZIV0046921783,3.0218718251239545
ZIV0046921791,3.0218718251239545
ZIV0046922052,5.145537608525161
ZIV0040359363,8.099032223630093
ZIV0046921790,3.0218718251239545
ZIV0046922046,5.145537608525161
SOG0020028028,5.145537608525161
ZIV0040637101,3.0218718251239545
ZIV0046922044,5.145537608525161
ZIV0034840324,8.099032223630092
ZIV0046922043,8.099032223630092
ZIV0046921914,3.0218718251239545
ZIV0034936799,0.35729923503391764
ZIV0046921810,0.35729923503391764
ZIV0040327478,1.2439481814437252e-5
ZIV0034866921,0.17504992774058217
ZIV0034863267,0.17504992774058217
ZIV0034684831,0.268517893814778
SAG0145418571,4.172566631639183
ZIV0034850240,4.837007576828619
ZIV0034850243,4.837007576828619
ZIV0036294480,8.09903220808958
ZIV0034810536,0.268517893814778
ZIV0034849996,4.837007576828619
ZIV0034863337,0.28077927795586305
ZIV0036294479,4.172566631639192
ZIV0036295108,0.28077927795586305
ZIV0040637077,0.28077927795586305
ZIV0034863264,0.17504992774058217
ZIV0034849997,4.837007576828632
ZIV0034866822,0.28077927795586305
ZIV0034866922,0.17504992774058217
ZIV0034863266,0.17504992774058217
ZIV0036288879,0.28077927795586305
ZIV0036384076,0.28077927795586305
ZIV0034867206,4.172566631639183
ZIV0034867069,8.099032208089577
ZIV0036291929,4.837007576828619
ZIV0034867071,8.099032208089579
ZIV0034863263,0.17504992774058217
ZIV0034866529,0.268517893814778
ZIV0034850239,4.837007576828619
ZIV0034863261,0.17504992774058217
ZIV0034904453,4.837007576828619
ZIV0034867200,4.172566631639161
ZIV0034863262,0.17504992774058217
ZIV0034863259,0.17504992774058217
ZIV0034867207,0.28077927795586305
ZIV0034867201,4.172566631639161
ZIV0034863399,0.268517893814778
ZIV0034866530,0.17504992774058217
ZIV0040637225,4.837007576828617
ZIV0034867205,4.172566631639161
ZIV0034866923,0.28077927795586305
ZIV0034866821,8.099032208089579
ZIV0036295106,0.5831490446538982
ZIV0034866927,0.17504992774058217
ZIV0034866924,0.28077927795586305
ZIV0034867072,8.09903220808958
SAG0156201939,4.172566631639172
ZIV0034850248,4.837007576828632
ZIV0036384450,0.268517893814778
ZIV0034867078,8.09903220808958
ZIV0034849992,4.837007576828619
ZIV0046917132,0.17504992774058217
ZIV0034867070,0.28077927795586305
ZIV0034863407,0.268517893814778
ZIV0034849995,4.837007576828611
ZIV0034850244,4.837007576828596
ZIV0034866532,0.268517893814778
ZIV0034850241,4.837007576828619
ZIV0046917126,0.268517893814778
ZIV0034863401,0.268517893814778
ZIV0034850246,4.837007576828619
ZIV0034850242,4.837007576828611
ZIV0034867077,8.099032208089579
ZIV0034849991,4.837007576828619
ZIV0034866535,0.268517893814778
ZIV0034863402,0.268517893814778
ZIV0034867074,8.099032208089573
ZIV0034867199,4.172566631639159
ZIV0034863406,0.268517893814778
ZIV0034867208,4.172566631639183
ZIV0040637200,0.268517893814778
ZIV0034866824,8.099032208089577
ZIV0049973194,8.09903220808958
ZIV0034849990,4.837007576828596
ZIV0034867202,4.172566631639172
ZIV0034867075,8.099032208089573
ZIV0034863260,0.268517893814778
ZIV0034854603,0.17504992774058217
ZIV0034866531,0.268517893814778
ZIV0034866928,0.17504992774058217
ZIV0034866534,0.268517893814778
ZIV0034866538,0.268517893814778
ZIV0034867204,4.172566631639159
ZIV0046916792,4.172566631639183
ZIV0036295111,0.268517893814778
ZIV0034867203,8.099032208089579
ZIV0034863334,0.28077927795586305
SAG0145400542,0.17504992774058217
ZIV0034863265,1.043896965148425
ZIV0034867038,0.28077927795586305
ZIV0034849993,4.837007576828619
ZIV0034850245,4.837007576828617
ZIV0034866925,0.28077927795586305
ZIV0034849989,4.837007576828596
ZIV0034866826,4.172566631639181
ZIV0036295105,0.17504992774058217
ZIV0036299714,4.172566631639161
ZIV0034849998,4.837007576828619
ZIV0034867073,8.099032208089579
ZIV0034850247,4.837007576828596
ZIV0034867076,0.28077927795586305
ZIV0040430503,0.268517893814778
ZIV0034863268,0.17504992774058217
ZIV0034863038,0.268517893814778
ZIV0046916805,0.361892319633814
ZIV0040335451,0.361892319633814
ZIV0034790329,0.1866120963116228
ZIV0046923457,3.9693362202351796
ZIV0034850432,8.099032245765825
ZIV0034850435,8.099032245765825
ZIV0034790330,0.1866120963116228
ZIV0034850095,8.099032245765825
ZIV0046916929,0.361892319633814
ZIV0034850087,7.035853831617801
ZIV0046923454,3.969336220235174
ZIV0046923456,3.969336220235162
ZIV0036294985,0.361892319633814
ZIV0034850429,8.099032245765825
ZIV0034849963,3.969336220235174
ZIV0046916806,0.361892319633814
ZIV0040334149,0.361892319633814
ZIV0040430706,3.969336220235174
ZIV0046923455,3.969336220235162
ZIV0034850085,7.035853831617802
ZIV0034862159,0.361892319633814
ZIV0034790658,0.1866120963116228
ZIV0034850431,8.099032245765827
ZIV0034810654,0.361892319633814
ZIV0034850080,7.0358538316178
ZIV0034840325,0.361892319633814
ZIV0049973966,0.1866120963116228
ZIV0040327479,3.969336220235156
ZIV0034850081,7.035853831617801
ZIV0034790334,0.1866120963116228
ZIV0044842382,0.361892319633814
ZIV0034850084,7.0358538316178
ZIV0034850419,3.969336220235162
ZIV0046916925,0.361892319633814
ZIV0046916807,0.361892319633814
ZIV0034850420,3.9693362202351796
ZIV0046923458,3.9693362202351734
ZIV0034813956,0.1866120963116228
ZIV0036384283,7.035853831617801
ZIV0046916811,0.361892319633814
ZIV0036291871,3.969336220235162
ZIV0034790522,0.1866120963116228
ZIV0034849994,8.099032245765825
ZIV0034850436,8.099032245765827
ZIV0034790664,0.1866120963116228
ZIV0034850433,8.099032245765825
ZIV0034861926,0.1866120963116228
ZIV0034790335,0.1866120963116228
ZIV0036291924,8.099032245765825
