conf,ts,HC1,HC2,HC3,HC_OPF,t_opf,consumers,nodes,unc
65043_775431_configuration.json,missing,0.0,0.0,0.0,183.8545009878817,0.1380000114440918,80,17,1
65043_775433_configuration.json,missing,0.0,0.0,0.0,280.76355609301106,0.1360001564025879,120,24,1
65043_775435_configuration.json,missing,0.0,0.0,0.0,183.80628799517785,0.16300010681152344,38,12,1
65043_775437_configuration.json,missing,0.0,0.0,0.0,278.42302882175466,0.125,106,14,1
65043_775439_configuration.json,missing,0.0,0.0,0.0,258.2826909316013,0.16099977493286133,116,20,1
65043_775441_configuration.json,missing,0.0,0.0,0.0,0.0,0.08899998664855957,0,1,1
65043_775443_configuration.json,missing,0.0,0.0,0.0,0.0,0.06500005722045898,0,1,1
65043_775445_configuration.json,missing,0.0,0.0,0.0,0.0,0.06800007820129395,0,1,1
65079_77883_configuration.json,missing,0.0,0.0,0.0,0.0,0.06699991226196289,0,1,1
65079_77899_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.0839998722076416,1,3,1
65079_77887_configuration.json,missing,0.0,0.0,0.0,0.0,0.06799983978271484,0,1,1
65079_77889_configuration.json,missing,0.0,0.0,0.0,117.68154464754312,0.16499996185302734,20,14,1
65079_77921_configuration.json,missing,0.0,0.0,0.0,177.21758232327102,0.12000012397766113,28,18,1
65079_77936_configuration.json,missing,0.0,0.0,0.0,0.0,0.07000017166137695,0,1,1
65079_1738338_configuration.json,missing,0.0,0.0,0.0,175.19503082469438,0.11499977111816406,13,22,1
65079_77940_configuration.json,missing,0.0,0.0,0.0,192.1883128172937,0.2709999084472656,149,99,1
65079_77944_configuration.json,missing,0.0,0.0,0.0,0.0,0.07500004768371582,0,1,1
65079_77893_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.08099985122680664,1,3,1
65079_77964_configuration.json,missing,0.0,0.0,0.0,0.0,0.06599998474121094,0,1,1
65079_77895_configuration.json,missing,0.0,0.0,0.0,135.8238379102116,0.13499999046325684,44,35,1
65079_2035824_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.0839998722076416,1,3,1
65040_74239_configuration.json,missing,0.0,0.0,0.0,276.07095441709373,0.1679999828338623,87,13,1
65040_74234_configuration.json,missing,0.0,0.0,0.0,279.6561804712475,0.13000011444091797,102,21,1
65040_74237_configuration.json,missing,0.0,0.0,0.0,0.0,0.06599998474121094,0,1,1
65040_74253_configuration.json,missing,0.0,0.0,0.0,276.1669420930727,0.13000011444091797,84,13,1
65025_80123_configuration.json,missing,0.0,0.0,0.0,15.000000147493918,0.08899998664855957,1,5,1
65025_80091_configuration.json,missing,0.0,0.0,0.0,185.35838119146177,0.22699999809265137,80,131,1
65025_80069_configuration.json,missing,0.0,0.0,0.0,279.43810779439633,0.15700006484985352,82,44,1
65025_80035_configuration.json,missing,0.0,0.0,0.0,181.30736388720786,0.11100006103515625,45,20,1
65025_80008_configuration.json,missing,0.0,0.0,0.0,185.34140307552477,0.16499996185302734,72,72,1
65025_78226_configuration.json,missing,0.0,0.0,0.0,0.0,0.1119999885559082,0,1,1
65025_78205_configuration.json,missing,0.0,0.0,0.0,0.0,0.06500005722045898,0,1,1
65025_78203_configuration.json,missing,0.0,0.0,0.0,191.5263537574062,0.1679999828338623,107,41,1
65082_80172_configuration.json,missing,0.0,0.0,0.0,258.39866543462375,0.125,86,16,1
65082_80175_configuration.json,missing,0.0,0.0,0.0,217.9379296143225,0.19299983978271484,56,87,1
65082_80178_configuration.json,missing,0.0,0.0,0.0,184.37392742028172,0.12000012397766113,81,17,1
65082_80180_configuration.json,missing,0.0,0.0,0.0,162.78562452212535,0.12899994850158691,44,6,1
65082_80182_configuration.json,missing,0.0,0.0,0.0,88.70037131169542,0.10900020599365234,17,10,1
65082_80184_configuration.json,missing,0.0,0.0,0.0,109.07882379330879,0.23600006103515625,176,29,1
65082_80188_configuration.json,missing,0.0,0.0,0.0,277.87613938741976,0.13499999046325684,96,18,1
65082_80190_configuration.json,missing,0.0,0.0,0.0,0.0,0.06699991226196289,0,1,1
65028_84560_configuration.json,missing,0.0,0.0,0.0,0.0,0.0820000171661377,0,1,1
65028_84562_configuration.json,missing,0.0,0.0,0.0,0.0,0.07599997520446777,0,1,1
65028_84566_configuration.json,missing,0.0,0.0,0.0,282.33604993958,0.1660001277923584,125,37,1
65028_84569_configuration.json,missing,0.0,0.0,0.0,244.58608645301416,0.25099992752075195,120,130,1
65028_84571_configuration.json,missing,0.0,0.0,0.0,109.51514966483104,0.12599992752075195,18,41,1
65028_84573_configuration.json,missing,0.0,0.0,0.0,0.0,0.06600022315979004,0,1,1
65028_84575_configuration.json,missing,0.0,0.0,0.0,0.0,0.06599998474121094,0,1,1
65028_84579_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.12999987602233887,1,3,1
65037_74263_configuration.json,missing,0.0,0.0,0.0,275.297033806875,0.12600016593933105,78,22,1
65037_74272_configuration.json,missing,0.0,0.0,0.0,0.0,0.06700015068054199,0,1,1
65037_74313_configuration.json,missing,0.0,0.0,0.0,165.04875748217825,0.12199997901916504,52,11,1
65037_74315_configuration.json,missing,0.0,0.0,0.0,271.38161526459487,0.12799978256225586,52,18,1
65037_74322_configuration.json,missing,0.0,0.0,0.0,0.0,0.07200002670288086,0,1,1
65037_1423398_configuration.json,missing,0.0,0.0,0.0,130.59920462815936,0.11700010299682617,27,14,1
65037_1423400_configuration.json,missing,0.0,0.0,0.0,204.49693319668125,0.10899996757507324,35,14,1
65037_1423402_configuration.json,missing,0.0,0.0,0.0,0.0,0.06699991226196289,0,1,1
65068_80411_configuration.json,missing,0.0,0.0,0.0,270.10278474969266,0.19000005722045898,85,21,1
65068_80413_configuration.json,missing,0.0,0.0,0.0,0.0,0.06599998474121094,0,1,1
65068_80419_configuration.json,missing,0.0,0.0,0.0,174.43577908004826,0.13499999046325684,44,8,1
65068_80425_configuration.json,missing,0.0,0.0,0.0,274.1074782584505,0.13199996948242188,65,17,1
65068_80427_configuration.json,missing,0.0,0.0,0.0,162.12511432622003,0.13199996948242188,35,7,1
65068_80431_configuration.json,missing,0.0,0.0,0.0,277.2844446260706,0.1919999122619629,136,55,1
65068_80433_configuration.json,missing,0.0,0.0,0.0,272.2107431340193,0.16900014877319336,141,40,1
65068_80436_configuration.json,missing,0.0,0.0,0.0,164.7541625065579,0.1119999885559082,28,8,1
65068_80438_configuration.json,missing,0.0,0.0,0.0,0.0,0.06999993324279785,0,1,1
65068_80442_configuration.json,missing,0.0,0.0,0.0,0.0,0.11500000953674316,0,1,1
65068_80444_configuration.json,missing,0.0,0.0,0.0,272.8271085103052,0.13100004196166992,63,23,1
65068_80447_configuration.json,missing,0.0,0.0,0.0,181.46239955195156,0.12100005149841309,62,10,1
65034_82001_configuration.json,missing,0.0,0.0,0.0,246.9524325641002,0.14700007438659668,80,16,1
65034_82007_configuration.json,missing,0.0,0.0,0.0,184.94324798519548,0.14599990844726562,91,22,1
65034_82022_configuration.json,missing,0.0,0.0,0.0,0.0,0.0709998607635498,0,1,1
65034_82040_configuration.json,missing,0.0,0.0,0.0,0.0,0.0710000991821289,0,1,1
