conf,ts,HC1,HC2,HC3,HC_OPF,t_opf,consumers,nodes,unc
65043_775431_configuration.json,missing,0.0,0.0,0.0,121.28897281312373,0.11500000953674316,22,6,1
65043_775433_configuration.json,missing,0.0,0.0,0.0,277.5010296698599,0.18600010871887207,83,15,1
65043_775435_configuration.json,missing,0.0,0.0,0.0,0.0,0.06299996376037598,0,1,1
65043_775437_configuration.json,missing,0.0,0.0,0.0,272.8303395520616,0.1679999828338623,66,7,1
65043_775439_configuration.json,missing,0.0,0.0,0.0,214.08027403998642,0.1419999599456787,54,8,1
65043_775441_configuration.json,missing,0.0,0.0,0.0,0.0,0.06500005722045898,0,1,1
65043_775443_configuration.json,missing,0.0,0.0,0.0,280.57654620582355,0.25300002098083496,89,25,1
65043_775445_configuration.json,missing,0.0,0.0,0.0,0.0,0.06399989128112793,0,1,1
65079_77883_configuration.json,missing,0.0,0.0,0.0,0.0,0.06300020217895508,0,1,1
65079_77899_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.07999992370605469,1,3,1
65079_77887_configuration.json,missing,0.0,0.0,0.0,181.08470110604685,0.22300004959106445,56,33,1
65079_77889_configuration.json,missing,0.0,0.0,0.0,135.91339052048735,0.11500000953674316,20,14,1
65079_77921_configuration.json,missing,0.0,0.0,0.0,177.62340705703414,0.15899991989135742,28,18,1
65079_77936_configuration.json,missing,0.0,0.0,0.0,0.0,0.06100010871887207,0,1,1
65079_1738338_configuration.json,missing,0.0,0.0,0.0,175.35874662058964,0.1360001564025879,13,22,1
65079_77940_configuration.json,missing,0.0,0.0,0.0,185.91307053586772,0.26600003242492676,94,37,1
65079_77944_configuration.json,missing,0.0,0.0,0.0,0.0,0.06500005722045898,0,1,1
65079_77893_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.12199997901916504,1,3,1
65079_77964_configuration.json,missing,0.0,0.0,0.0,0.0,0.06200003623962402,0,1,1
65079_77895_configuration.json,missing,0.0,0.0,0.0,180.3017530868066,0.18200016021728516,44,35,1
65079_2035824_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.0820000171661377,1,3,1
65040_74239_configuration.json,missing,0.0,0.0,0.0,279.34453262592825,0.20099997520446777,87,13,1
65040_74234_configuration.json,missing,0.0,0.0,0.0,284.02168078741255,0.23800015449523926,102,21,1
65040_74237_configuration.json,missing,0.0,0.0,0.0,0.0,0.07500004768371582,0,1,1
65040_74253_configuration.json,missing,0.0,0.0,0.0,281.1714099413263,0.2070000171661377,84,13,1
65025_80123_configuration.json,missing,0.0,0.0,0.0,15.000000147493918,0.09800004959106445,1,5,1
65025_80091_configuration.json,missing,0.0,0.0,0.0,190.53909209528217,0.6489999294281006,80,131,1
65025_80069_configuration.json,missing,0.0,0.0,0.0,282.63407313930816,0.7049999237060547,82,44,1
65025_80035_configuration.json,missing,0.0,0.0,0.0,184.92602174625057,0.47500014305114746,60,38,1
65025_80008_configuration.json,missing,0.0,0.0,0.0,188.72684244056467,0.4629998207092285,72,72,1
65025_78226_configuration.json,missing,0.0,0.0,0.0,180.82579121099525,0.24599981307983398,41,32,1
65025_78205_configuration.json,missing,0.0,0.0,0.0,273.2557577686425,0.37800002098083496,49,54,1
65025_78203_configuration.json,missing,0.0,0.0,0.0,220.6980616595566,0.31800007820129395,107,41,1
65082_80172_configuration.json,missing,0.0,0.0,0.0,213.70469097675297,0.15599989891052246,51,7,1
65082_80175_configuration.json,missing,0.0,0.0,0.0,75.00000073747051,0.0969998836517334,5,3,1
65082_80178_configuration.json,missing,0.0,0.0,0.0,185.82761582255677,0.252000093460083,81,17,1
65082_80180_configuration.json,missing,0.0,0.0,0.0,212.82833300679184,0.1549999713897705,44,6,1
65082_80182_configuration.json,missing,0.0,0.0,0.0,92.49033583616644,0.16900014877319336,39,15,1
65082_80184_configuration.json,missing,0.0,0.0,0.0,111.12935471425618,0.4179999828338623,176,29,1
65082_80188_configuration.json,missing,0.0,0.0,0.0,281.4389549904637,0.252000093460083,96,18,1
65082_80190_configuration.json,missing,0.0,0.0,0.0,0.0,0.07599997520446777,0,1,1
65028_84560_configuration.json,missing,0.0,0.0,0.0,120.0000011799618,0.1119999885559082,8,23,1
65028_84562_configuration.json,missing,0.0,0.0,0.0,0.0,0.07899999618530273,0,1,1
65028_84566_configuration.json,missing,0.0,0.0,0.0,273.04293866152886,0.27699995040893555,60,22,1
65028_84569_configuration.json,missing,0.0,0.0,0.0,288.3489371640707,1.8519999980926514,120,130,1
65028_84571_configuration.json,missing,0.0,0.0,0.0,190.9618978341536,0.28800010681152344,18,41,1
65028_84573_configuration.json,missing,0.0,0.0,0.0,0.0,0.12100005149841309,0,1,1
65028_84575_configuration.json,missing,0.0,0.0,0.0,0.0,0.07299995422363281,0,1,1
65028_84579_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.0970001220703125,1,3,1
65037_74263_configuration.json,missing,0.0,0.0,0.0,278.8860916222679,0.23100018501281738,78,22,1
65037_74272_configuration.json,missing,0.0,0.0,0.0,0.0,0.07899999618530273,0,1,1
65037_74313_configuration.json,missing,0.0,0.0,0.0,107.91649536022764,0.14999985694885254,34,8,1
65037_74315_configuration.json,missing,0.0,0.0,0.0,273.5859946986689,0.22600007057189941,52,18,1
65037_74322_configuration.json,missing,0.0,0.0,0.0,0.0,0.07400012016296387,0,1,1
65037_1423398_configuration.json,missing,0.0,0.0,0.0,181.41416752435686,0.14100003242492676,27,14,1
65037_1423400_configuration.json,missing,0.0,0.0,0.0,105.91339022549916,0.17199993133544922,18,8,1
65037_1423402_configuration.json,missing,0.0,0.0,0.0,0.0,0.07399988174438477,0,1,1
65068_80411_configuration.json,missing,0.0,0.0,0.0,0.0,0.07400012016296387,0,1,1
65068_80413_configuration.json,missing,0.0,0.0,0.0,0.0,0.07399988174438477,0,1,1
65068_80419_configuration.json,missing,0.0,0.0,0.0,212.8283332844966,0.1919999122619629,44,8,1
65068_80425_configuration.json,missing,0.0,0.0,0.0,274.43585832833634,0.20800018310546875,65,17,1
65068_80427_configuration.json,missing,0.0,0.0,0.0,211.70158593459266,0.15199995040893555,35,7,1
65068_80431_configuration.json,missing,0.0,0.0,0.0,282.19928589899547,0.5320000648498535,136,55,1
65068_80433_configuration.json,missing,0.0,0.0,0.0,273.8412007754989,0.3959999084472656,105,29,1
65068_80436_configuration.json,missing,0.0,0.0,0.0,210.82522677281392,0.15799999237060547,28,8,1
65068_80438_configuration.json,missing,0.0,0.0,0.0,0.0,0.07599997520446777,0,1,1
65068_80442_configuration.json,missing,0.0,0.0,0.0,0.0,0.07699990272521973,0,1,1
65068_80444_configuration.json,missing,0.0,0.0,0.0,268.53117323682164,0.19099998474121094,38,12,1
65068_80447_configuration.json,missing,0.0,0.0,0.0,215.08182632964576,0.15799999237060547,62,10,1
65034_82001_configuration.json,missing,0.0,0.0,0.0,280.41547305980663,0.2539999485015869,97,22,1
65034_82007_configuration.json,missing,0.0,0.0,0.0,186.9339343723781,0.39800000190734863,91,22,1
65034_82022_configuration.json,missing,0.0,0.0,0.0,177.978779136597,0.2849998474121094,31,29,1
65034_82040_configuration.json,missing,0.0,0.0,0.0,181.54159183139228,0.44699978828430176,64,22,1
65034_82068_configuration.json,missing,0.0,0.0,0.0,180.49960025395956,0.2200000286102295,30,15,1
65034_82072_configuration.json,missing,0.0,0.0,0.0,105.91339022549916,0.13700008392333984,18,4,1
65034_82077_configuration.json,missing,0.0,0.0,0.0,0.0,0.08700013160705566,0,1,1
65034_82079_configuration.json,missing,0.0,0.0,0.0,167.16533187181255,0.17199993133544922,32,6,1
65046_78243_configuration.json,missing,0.0,0.0,0.0,107.1653312818359,0.1659998893737793,28,3,1
65046_78750_configuration.json,missing,0.0,0.0,0.0,105.7881960562247,0.1419999599456787,17,3,1
65046_78754_configuration.json,missing,0.0,0.0,0.0,275.3431998281219,0.3489999771118164,80,12,1
65046_82746_configuration.json,missing,0.0,0.0,0.0,269.05063680326316,0.18499994277954102,40,8,1
65046_82752_configuration.json,missing,0.0,0.0,0.0,281.23351226354515,0.29399991035461426,108,17,1
65046_82763_configuration.json,missing,0.0,0.0,0.0,223.03054071524787,0.5209999084472656,58,28,1
65046_82767_configuration.json,missing,0.0,0.0,0.0,140.40416600251186,0.3399999141693115,62,13,1
65046_82774_configuration.json,missing,0.0,0.0,0.0,266.58883398285946,0.3940000534057617,35,22,1
65031_77800_configuration.json,missing,0.0,0.0,0.0,269.64972387712936,0.22799992561340332,36,12,1
