device_ean,p_size
ZIV0034796004,2.6266323473750437
ZIV0036294439,2.6266323473750437
ZIV0034831969,2.6266323473750437
ZIV0034866802,2.6266323473750437
ZIV0034866849,2.6266323473750437
ZIV0034866957,2.6266323473750437
ZIV0034866799,2.6266323473750437
ZIV0034866997,2.6266323473750437
ZIV0034866786,2.6266323473750437
ZIV0034866800,2.6266323473750437
SAG0145443412,2.6266323473750437
ZIV0034866714,2.6266323473750437
ZIV0034866787,2.6266323473750437
ZIV0034863434,2.6266323473750437
ZIV0034866859,2.6266323473750437
ZIV0036294440,2.6266323473750437
ZIV0036294436,2.6266323473750437
ZIV0042302896,2.6266323473750437
ZIV0036299375,2.6266323473750437
ZIV0034866867,2.6266323473750437
ZIV0034866862,2.6266323473750437
ZIV0034866709,2.6266323473750437
ZIV0034831970,2.6266323473750437
ZIV0034866780,2.6266323473750437
ZIV0034866996,2.6266323473750437
ZIV0034866856,2.6266323473750437
ZIV0034831978,2.6266323473750437
ZIV0034866950,2.6266323473750437
ZIV0034866865,2.6266323473750437
ZIV0034866712,2.6266323473750437
ZIV0034863438,2.6266323473750437
ZIV0034866952,2.6266323473750437
ZIV0034866992,2.6266323473750437
ZIV0034866851,2.6266323473750437
ZIV0034866989,2.6266323473750437
ZIV0036294433,2.6266323473750437
ZIV0034863435,2.6266323473750437
ZIV0034866994,2.6266323473750437
ZIV0034866990,2.6266323473750437
ZIV0034863226,2.6266323473750437
ZIV0034831976,2.6266323473750437
ZIV0034866949,2.6266323473750437
ZIV0034866853,2.6266323473750437
ZIV0034863436,2.6266323473750437
ZIV0034831973,2.6266323473750437
ZIV0034866784,2.6266323473750437
ZIV0034863437,2.6266323473750437
ZIV0036294438,2.6266323473750437
ZIV0034866858,2.6266323473750437
ZIV0040430619,2.6266323473750437
ZIV0034863221,2.6266323473750437
ZIV0034866785,2.6266323473750437
ZIV0034866788,2.6266323473750437
ZIV0034831975,2.6266323473750437
ZIV0034863433,2.6266323473750437
ZIV0046916787,2.6266323473750437
ZIV0034866850,2.6266323473750437
ZIV0034866863,2.6266323473750437
ZIV0034866852,2.6266323473750437
ZIV0034866854,2.6266323473750437
ZIV0034903017,2.6266323473750437
ZIV0034804459,2.6266323473750437
ZIV0034866855,2.6266323473750437
ZIV0040303644,2.6266323473750437
ZIV0034866868,2.6266323473750437
ZIV0040637205,2.6266323473750437
ZIV0034866866,2.6266323473750437
ZIV0034866711,2.6266323473750437
ZIV0034866951,2.6266323473750437
ZIV0034866993,2.6266323473750437
ZIV0034866710,2.6266323473750437
ZIV0034866781,2.6266323473750437
ZIV0034866782,2.6266323473750437
ZIV0034866864,2.6266323473750437
ZIV0046916926,2.6266323473750437
ZIV0034866956,2.6266323473750437
ZIV0034831972,2.6266323473750437
ZIV0034866995,2.6266323473750437
ZIV0034866713,2.6266323473750437
ZIV0034866857,2.6266323473750437
ZIV0034863222,2.6266323473750437
ZIV0034863227,2.6266323473750437
ZIV0034866807,2.6266323473750437
ZIV0040430704,3.1097662013257317
ZIV0036295085,3.1097662013257317
ZIV0034842520,3.1097662013257317
ZIV0034866970,3.1097662013257317
ZIV0034795725,3.1097662013257317
ZIV0034804248,3.1097662013257317
ZIV0034866533,3.1097662013257317
ZIV0034795721,3.1097662013257317
ZIV0034867029,3.1097662013257317
ZIV0034863219,3.1097662013257317
ZIV0034842299,3.1097662013257317
ZIV0034866969,3.1097662013257317
ZIV0034866307,3.1097662013257317
ZIV0034795722,3.1097662013257317
ZIV0034867030,3.1097662013257317
ZIV0034866839,3.1097662013257317
ZIV0034935993,3.1097662013257317
ZIV0046934700,3.1097662013257317
ZIV0034863404,3.1097662013257317
ZIV0034832041,3.1097662013257317
ZIV0036287893,3.1097662013257317
ZIV0034866306,3.1097662013257317
ZIV0036295091,3.1097662013257317
ZIV0034795724,3.1097662013257317
ZIV0034866304,3.1097662013257317
ZIV0034804257,3.1097662013257317
ZIV0036289048,3.1097662013257317
ZIV0034866305,3.1097662013257317
ZIV0034866303,3.1097662013257317
ZIV0044842311,3.1097662013257317
ZIV0036294992,3.1097662013257317
ZIV0034866975,3.1097662013257317
ZIV0036312750,3.1097662013257317
ZIV0050030374,3.1097662013257317
ZIV0034831552,3.1097662013257317
ZIV0034867032,3.1097662013257317
ZIV0034866845,3.1097662013257317
ZIV0034866840,3.1097662013257317
ZIV0034867033,3.1097662013257317
ZIV0034866973,3.1097662013257317
ZIV0034804256,3.1097662013257317
ZIV0034832045,3.1097662013257317
ZIV0034795718,3.1097662013257317
ZIV0034866843,3.1097662013257317
ZIV0034867037,3.1097662013257317
ZIV0036288877,3.1097662013257317
ZIV0034795720,3.1097662013257317
ZIV0034804249,3.1097662013257317
ZIV0046916786,3.1097662013257317
ZIV0034795726,3.1097662013257317
ZIV0034832048,3.1097662013257317
ZIV0034866977,3.1097662013257317
ZIV0034804251,3.1097662013257317
ZIV0034795727,3.1097662013257317
ZIV0040385460,3.1097662013257317
ZIV0034831776,3.1097662013257317
ZIV0034866978,3.1097662013257317
ZIV0034866976,3.1097662013257317
ZIV0034932507,3.1097662013257317
ZIV0034832044,3.1097662013257317
ZIV0034832047,3.1097662013257317
ZIV0036295132,3.1097662013257317
ZIV0036295107,3.1097662013257317
ZIV0034866972,3.1097662013257317
ZIV0034866301,3.1097662013257317
ZIV0040637207,3.1097662013257317
ZIV0034866841,3.1097662013257317
ZIV0034831771,3.1097662013257317
ZIV0034832039,3.1097662013257317
ZIV0046916927,3.1097662013257317
ZIV0034863225,3.1097662013257317
ZIV0034832042,3.1097662013257317
ZIV0034866846,3.1097662013257317
ZIV0034866300,3.1097662013257317
ZIV0034866844,3.1097662013257317
ZIV0034867035,3.1097662013257317
ZIV0034795719,3.1097662013257317
ZIV0034804250,3.1097662013257317
ZIV0034867034,3.1097662013257317
ZIV0034866702,3.1097662013257317
ZIV0034866974,3.1097662013257317
ZIV0034866842,3.1097662013257317
ZIV0034863224,3.1097662013257317
ZIV0034795723,3.1097662013257317
ZIV0034804252,3.1097662013257317
ZIV0036312325,3.1097662013257317
ZIV0034832046,3.1097662013257317
ZIV0036295086,3.1097662013257317
ZIV0034866536,3.1097662013257317
?0085122513,15.0
ZIV0034866825,4.3421779088550805
ZIV0034831564,4.3421779088550805
ZIV0034795465,4.3421779088550805
ZIV0034831813,4.3421779088550805
ZIV0036294474,4.3421779088550805
ZIV0046990896,4.3421779088550805
SAG0125356805,4.3421779088550805
ZIV0034831559,4.3421779088550805
ZIV0034831566,4.3421779088550805
ZIV0034866828,4.3421779088550805
ZIV0034866820,4.3421779088550805
?0501705687,4.3421779088550805
ZIV0034831812,4.3421779088550805
ZIV0047741209,4.3421779088550805
ZIV0034831814,4.3421779088550805
?0004960161,4.3421779088550805
ZIV0034831565,4.3421779088550805
ZIV0034831817,4.3421779088550805
ZIV0034866819,4.3421779088550805
ZIV0036384300,4.3421779088550805
SAG0125356809,4.3421779088550805
ZIV0034866823,4.3421779088550805
ZIV0034831818,4.3421779088550805
ZIV0034831815,4.3421779088550805
ZIV0034867067,4.3421779088550805
ZIV0040430613,4.3421779088550805
ZIV0046993701,4.3421779088550805
ZIV0034867066,4.3421779088550805
ZIV0034831567,4.3421779088550805
ZIV0045436509,4.3421779088550805
ZIV0034831568,4.3421779088550805
ZIV0034867031,4.3421779088550805
ZIV0040637091,4.3421779088550805
ZIV0036295089,4.3421779088550805
ZIV0034831811,4.3421779088550805
ZIV0046981153,4.3421779088550805
ZIV0034867061,4.3421779088550805
ZIV0034831809,4.3421779088550805
ZIV0046916930,4.3421779088550805
