conf,ts,HC1,HC2,HC3,HC0,HC_CC,HC_OPF,t_opf,t_cc,consumers,nodes,unc
1136065_1450294_configuration.json,45,0.0,0.0,0.0,145.11429999354996,145.70241456459178,134.08723154289373,0.1490001678466797,10.892000198364258,28,14,7
1136065_1450297_configuration.json,57,0.0,0.0,0.0,127.78037191667447,127.78037191667447,106.78974908644187,0.1490001678466797,168.5770001411438,25,10,4
1136065_1450300_configuration.json,57,0.0,0.0,0.0,126.25781934501815,126.25781934501815,106.03858438321706,0.125,3.0850000381469727,19,10,3
1136065_1450302_configuration.json,45,0.0,0.0,0.0,205.17729614354525,205.317373113564,164.0931741157026,0.39800000190734863,51.44099998474121,64,41,7
1136065_1450304_configuration.json,45,0.0,0.0,0.0,324.5685204586686,324.6234688986862,272.8377492021907,1.5069999694824219,43.50200009346008,44,108,5
1142831_1465663_configuration.json,45,0.0,0.0,0.0,-1,-1,242.3675507673871,0.4939999580383301,505.4850001335144,63,103,9
1142831_1465677_configuration.json,59,0.0,0.0,0.0,173.8192345796183,174.66791643801747,174.0631044566762,0.21199989318847656,12.687000036239624,18,54,5
1142831_1465685_configuration.json,59,0.0,0.0,0.0,141.117726090455,141.117726090455,121.5393610458018,0.13299989700317383,54.08200001716614,24,6,4
1142831_1465689_configuration.json,59,0.0,0.0,0.0,121.27934089529833,121.27934089529833,105.41261347898909,0.11699986457824707,0.34200000762939453,14,3,4
1351982_1596437_configuration.json,59,0.0,0.0,0.0,141.758543250775,141.758543250775,121.28897281139788,0.14800000190734863,1.758000135421753,22,10,6
1351982_1596442_configuration.json,59,0.0,0.0,0.0,153.00931486422022,153.00931486422022,121.03858453069974,0.14100003242492676,4.9659998416900635,20,15,8
1351982_1596446_configuration.json,59,0.0,0.0,0.0,140.3664646550659,140.3664646550659,137.5441269708503,0.18200016021728516,3.75600004196167,10,39,5
1351982_1596450_configuration.json,57,0.0,0.0,0.0,371.5240951726717,371.6853222357836,280.7524261720449,0.35000014305114746,117.02900004386902,79,36,10
1459343_1931547_configuration.json,59,0.0,0.0,0.0,90.00000088497079,90.00000088497079,90.00000088496569,0.10599994659423828,0.34600019454956055,6,21,3
1459343_1931557_configuration.json,59,0.0,0.0,0.0,134.58329968439006,134.58329968439006,118.34515941721412,0.1660001277923584,5.736000061035156,17,13,4
1459343_1931561_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.08500003814697266,0.08600020408630371,0,2,1
1459343_1931565_configuration.json,45,0.0,0.0,0.0,132.5992271285621,133.379584932883,129.91050969601864,0.35899996757507324,43.77899980545044,18,41,7
1459343_1931569_configuration.json,57,0.0,0.0,0.0,320.2493588774338,320.3047785711651,275.09086861255315,0.42100000381469727,13.25,32,108,4
1830188_1866121_configuration.json,56,0.0,0.0,0.0,386.0806853727033,386.0806853727033,310.9558630287902,0.24399995803833008,86.76000022888184,83,9,10
1830188_1866123_configuration.json,45,0.0,0.0,0.0,-1,-1,329.7415308720272,0.8769998550415039,560.4969999790192,172,55,10
1830188_1866127_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.11999988555908203,0.08899998664855957,0,4,1
1830188_2181472_configuration.json,45,0.0,0.0,0.0,329.7375265968363,332.16124790024384,275.38420028839846,0.31100010871887207,15.836999893188477,64,35,6
1830188_2181475_configuration.json,45,0.0,0.0,0.0,196.6094582113234,200.12620638509452,197.0381610647141,0.17600011825561523,19.501999855041504,76,28,7
65016_1521529_configuration.json,45,0.0,0.0,0.0,239.8605882042178,239.93798573461237,195.27528617629002,0.34600019454956055,183.19000005722046,116,49,9
65016_1522066_configuration.json,59,0.0,0.0,0.0,322.0574086821074,322.06550649070647,277.7466799325637,0.562999963760376,59.30000019073486,37,81,7
65019_73796_configuration.json,45,0.0,0.0,0.0,-1,-1,275.36933828884656,0.7790000438690186,500.9119999408722,30,104,5
65019_74430_configuration.json,45,0.0,0.0,0.0,366.46667917647284,366.55062284272174,285.322769673757,0.3680000305175781,86.29500007629395,116,23,9
65019_74469_configuration.json,59,0.0,0.0,0.0,333.7488804401404,333.7488804401404,276.1409018831144,0.39300012588500977,17.429999828338623,71,15,7
65019_74478_configuration.json,59,0.0,0.0,0.0,325.5874258935454,325.6375588587319,278.2437755701263,0.503000020980835,14.30299997329712,52,64,5
65019_74559_configuration.json,59,0.0,0.0,0.0,123.8836146012961,123.8836146012961,106.16377852934163,0.17100000381469727,0.2669999599456787,20,4,3
65019_74572_configuration.json,45,0.0,0.0,0.0,194.46776094522016,194.48189337758225,152.72027371516114,0.6059999465942383,65.90299987792969,85,43,7
65025_78203_configuration.json,45,0.0,0.0,0.0,-1,-1,219.6496972193327,0.377000093460083,504.35199999809265,88,40,9
65025_80008_configuration.json,45,0.0,0.0,0.0,241.33266499042068,241.33266499042068,187.61553222263476,0.6080000400543213,45.56400012969971,72,72,7
65025_80035_configuration.json,59,0.0,0.0,0.0,232.53663001484392,232.53663001484392,183.0895937183601,0.2369999885559082,101.75,45,20,10
65025_80069_configuration.json,57,0.0,0.0,0.0,374.2082051844629,374.47109441135257,282.63118014627406,0.4910001754760742,220.73800015449524,82,44,11
65025_80091_configuration.json,57,0.0,0.0,0.0,236.67983121364344,233.6409304622862,191.08358381216405,0.6010000705718994,220.77900004386902,80,131,8
65025_80123_configuration.json,59,0.0,0.0,0.0,15.000000147494003,15.000000147494003,15.000000147493923,0.09999990463256836,0.1770000457763672,1,5,2
65028_84566_configuration.json,45,0.0,0.0,0.0,360.31888749316795,360.7409811730777,286.4867287766774,0.47300004959106445,126.85600018501282,125,37,7
65028_84569_configuration.json,44,0.0,0.0,0.0,-1,-1,288.1354780044932,1.5380001068115234,500.0570001602173,117,129,8
65028_84571_configuration.json,57,0.0,0.0,0.0,189.85829303294216,190.40949190275475,189.2671920300265,0.1809999942779541,18.296000003814697,18,41,6
65028_84579_configuration.json,59,0.0,0.0,0.0,15.000000147493923,15.000000147493923,15.000000147494097,0.09000015258789062,0.12100005149841309,1,3,2
65031_77802_configuration.json,56,0.0,0.0,0.0,210.2207190510151,210.2207190510151,178.5045751487757,0.26200008392333984,4.360000133514404,31,29,5
65031_77832_configuration.json,44,0.0,0.0,0.0,241.64615753893463,241.7899297582839,190.72967270564075,0.6470000743865967,134.3360002040863,96,85,7
65031_77873_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.11599993705749512,0.11500000953674316,0,2,1
65031_77879_configuration.json,59,0.0,0.0,0.0,265.28926342445874,265.28926342445874,225.82522692032515,0.2090001106262207,207.58400011062622,29,11,5
65034_82001_configuration.json,59,0.0,0.0,0.0,334.2820969285893,334.2820969285893,276.7068556902645,0.22900009155273438,10.990000009536743,80,16,6
65034_82007_configuration.json,46,0.0,0.0,0.0,236.12728574188597,236.12728574188597,187.4360628087526,0.3250000476837158,61.29800009727478,91,22,8
65034_82068_configuration.json,59,0.0,0.0,0.0,219.33761883889056,219.3850488145358,181.5781131321642,0.14499998092651367,4.082000017166138,30,15,6
65034_82077_configuration.json,57,0.0,0.0,0.0,225.70804336198552,225.70804336198552,183.04620061497812,0.2630000114440918,15.569000005722046,68,17,7
65034_82079_configuration.json,59,0.0,0.0,0.0,189.3002418706893,189.3002418706893,167.16534202967492,0.16199994087219238,254.8769998550415,32,6,5
65037_1423398_configuration.json,59,0.0,0.0,0.0,203.52101974898346,203.52101974898346,181.41416752437257,0.18200016021728516,1.5720000267028809,27,14,5
65037_1423400_configuration.json,57,0.0,0.0,0.0,242.7123358275091,244.52541646768708,205.52175243363368,0.27300000190734863,9.952000141143799,35,14,8
65037_74263_configuration.json,57,0.0,0.0,0.0,343.9889331839898,344.08273240023203,280.65585568034214,0.23600006103515625,33.57599997520447,78,22,8
65037_74313_configuration.json,56,0.0,0.0,0.0,265.60379850894714,265.60379850894714,213.8298950206209,0.1940000057220459,3.697000026702881,52,11,6
65037_74315_configuration.json,57,0.0,0.0,0.0,329.03386585094376,329.03386585094376,275.3889860738058,0.24199986457824707,3.872999906539917,52,18,5
65040_74234_configuration.json,45,0.0,0.0,0.0,351.76357551084845,351.76357551084845,284.33306846400427,0.307999849319458,30.247999906539917,102,21,8
65040_74239_configuration.json,57,0.0,0.0,0.0,343.7170620015748,343.7170620015748,281.14944781702707,0.2610001564025879,30.265000104904175,87,13,8
65040_74253_configuration.json,57,0.0,0.0,0.0,347.9023620434008,347.9023620434008,280.6573581557983,0.257000207901001,22.246000051498413,84,13,8
65043_775431_configuration.json,45,0.0,0.0,0.0,235.59338819051015,235.59338819051015,186.2213179181255,0.23799991607666016,30.000999927520752,80,17,8
65043_775433_configuration.json,45,0.0,0.0,0.0,359.1978405719404,359.1978405719404,284.67736652395274,0.49900007247924805,42.765000104904175,120,24,8
65043_775435_configuration.json,59,0.0,0.0,0.0,258.7636111524676,258.7636111524676,212.07716866232744,0.14700007438659668,4.821000099182129,38,12,7
65043_775437_configuration.json,59,0.0,0.0,0.0,354.6387016730914,354.6387016730914,282.15829796677485,0.4939999580383301,65.82599997520447,106,14,9
65043_775439_configuration.json,45,0.0,0.0,0.0,356.47914348917897,356.4929978273004,287.3287815771399,0.4660000801086426,50.21600008010864,116,20,8
65046_78243_configuration.json,59,0.0,0.0,0.0,129.20039028376092,129.20039028376092,107.16533128186306,0.13199996948242188,351.646999835968,28,3,5
65046_78750_configuration.json,57,0.0,0.0,0.0,330.2688318527419,330.2688318527419,273.0349221569204,0.17100000381469727,7.269000053405762,54,9,7
65046_78754_configuration.json,59,0.0,0.0,0.0,336.19620389815043,336.19620389815043,276.29535159966,0.2070000171661377,29.46299982070923,80,12,9
65046_82752_configuration.json,45,0.0,0.0,0.0,352.30606243231176,352.30606243231176,282.4780050581753,0.3100001811981201,63.187999963760376,108,17,9
65046_82774_configuration.json,45,0.0,0.0,0.0,318.5284270072371,318.66946683446736,275.97860769517183,0.3530001640319824,37.34500002861023,93,49,6
65049_2366486_configuration.json,59,0.0,0.0,0.0,123.05206292845907,123.05206292845907,105.53780768296788,0.1380000114440918,0.19900012016296387,15,3,3
65049_2366490_configuration.json,59,0.0,0.0,0.0,123.63811315623569,123.63811315623569,105.6630018753833,0.127000093460083,0.28799986839294434,16,3,4
65049_2366492_configuration.json,59,0.0,0.0,0.0,125.12880110041849,125.12880110041849,105.91339022550453,0.11699986457824707,24.408999919891357,18,3,4
65049_2366494_configuration.json,59,0.0,0.0,0.0,123.43546808384808,123.43546808384808,105.91339022550254,0.12000012397766113,0.18799996376037598,18,3,3
65049_2366496_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.07699990272521973,0.0840001106262207,0,3,1
65049_2366498_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.07899999618530273,0.08500003814697266,0,2,1
65049_775467_configuration.json,45,0.0,0.0,0.0,346.16957943859126,346.3841767180165,284.10546452916816,0.20099997520446777,18.92799997329712,89,25,7
65052_1405056_configuration.json,45,0.0,0.0,0.0,216.24832882213568,220.67502595470083,223.0362166548107,0.15999984741210938,8.056999921798706,76,21,5
65052_1405061_configuration.json,45,0.0,0.0,0.0,343.31329280361166,343.5082529535526,276.4097513264818,0.3359999656677246,20.233999967575073,74,21,7
65052_1405063_configuration.json,59,0.0,0.0,0.0,337.2350234125399,337.2350234125399,278.9451805903053,0.22699999809265137,13.02999997138977,76,16,7
65052_1405067_configuration.json,45,0.0,0.0,0.0,291.0398968015476,294.8816765118295,277.4594766512392,0.3429999351501465,203.62199997901917,88,20,9
65052_1405069_configuration.json,57,0.0,0.0,0.0,333.6842231280119,333.6842231280119,275.7243369205631,0.17499995231628418,14.664999961853027,68,16,7
65052_1405071_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.07999992370605469,0.09399986267089844,0,5,1
65052_1405075_configuration.json,45,0.0,0.0,0.0,358.1076387766104,358.1076387766104,284.7055589015453,0.6029999256134033,92.65499997138977,123,22,9
65052_1405081_configuration.json,59,0.0,0.0,0.0,357.71031602624964,357.71031602624964,282.21462453020547,0.48000001907348633,456.9729998111725,101,28,8
65068_80411_configuration.json,45,0.0,0.0,0.0,319.03621525754204,323.5857834384596,277.0748590746642,3.1580002307891846,160.12800002098083,85,21,7
65068_80419_configuration.json,56,0.0,0.0,0.0,258.81645030015176,258.81645030015176,212.82834355931374,1.991999864578247,54.71399998664856,44,8,8
65068_80425_configuration.json,59,0.0,0.0,0.0,333.29952603795596,333.29952603795596,275.5415973451131,2.625,17.426000118255615,65,17,4
65068_80427_configuration.json,59,0.0,0.0,0.0,254.20235120065607,254.20235120065607,211.70158593460036,1.7109999656677246,17.979999780654907,35,7,6
65068_80431_configuration.json,45,0.0,0.0,0.0,-1,-1,273.54036426599134,2.8899998664855957,519.2339999675751,98,54,9
65068_80433_configuration.json,45,0.0,0.0,0.0,-1,-1,280.1074952407043,5.776000022888184,506.38499999046326,141,40,9
65068_80436_configuration.json,59,0.0,0.0,0.0,248.03432621126095,248.03432621126095,210.82522677287602,1.7200000286102295,17.444000005722046,28,8,6
65068_80444_configuration.json,57,0.0,0.0,0.0,336.35735250661605,336.4172915291889,275.1442412339589,3.169999837875366,75.33400011062622,63,23,6
65068_80447_configuration.json,45,0.0,0.0,0.0,262.33180188997045,265.7748796694254,215.0818368445658,2.013000011444092,107.16700005531311,62,10,8
65076_75317_configuration.json,57,0.0,0.0,0.0,238.00640382022877,238.00640382022877,189.41238576710154,3.011000156402588,402.4260001182556,98,16,9
65076_75319_configuration.json,56,0.0,0.0,0.0,158.1773701369367,158.1773701369367,136.53936119329748,2.1639997959136963,19.59500002861023,25,7,7
65076_75329_configuration.json,59,0.0,0.0,0.0,221.98295418463712,221.98295418463712,181.28482423334404,2.3889999389648438,71.39199995994568,51,9,7
65076_75333_configuration.json,59,0.0,0.0,0.0,15.000000147494005,15.000000147494005,15.000000147493923,1.7029998302459717,1.50600004196167,1,5,2
65076_75337_configuration.json,59,0.0,0.0,0.0,30.00000029498911,30.00000029498911,30.000000294988194,1.2160000801086426,2.0199999809265137,2,13,2
65076_75339_configuration.json,59,0.0,0.0,0.0,232.52834766942868,232.52834766942868,184.5486053642626,2.819999933242798,12.210000038146973,73,14,6
65079_1738338_configuration.json,59,0.0,0.0,0.0,195.0000019174455,195.0000019174455,175.74668494582986,0.17100000381469727,3.109999895095825,13,22,6
65079_2035824_configuration.json,59,0.0,0.0,0.0,15.00000014749393,15.00000014749393,15.000000147494097,0.10199999809265137,0.12299990653991699,1,3,2
65079_77889_configuration.json,59,0.0,0.0,0.0,161.62688359855517,161.62688359855517,135.91339052049378,0.14600014686584473,2.068000078201294,20,14,6
65079_77893_configuration.json,59,0.0,0.0,0.0,15.000000147493903,15.000000147493903,15.000000147494097,0.10199999809265137,0.17100000381469727,1,3,2
65079_77895_configuration.json,57,0.0,0.0,0.0,221.8871280842962,221.8871280842962,180.4742820430426,0.3040001392364502,45.943000078201294,44,35,9
65079_77899_configuration.json,59,0.0,0.0,0.0,15.00000014749392,15.00000014749392,15.000000147494097,0.12000012397766113,0.13400006294250488,1,3,2
65079_77921_configuration.json,59,0.0,0.0,0.0,213.2589242009217,213.2589242009217,178.57694457866654,0.21000003814697266,13.825000047683716,28,18,8
65079_77940_configuration.json,45,0.0,0.0,0.0,-1,-1,197.06728493799696,1.0929999351501465,502.8269999027252,149,99,10
65082_80172_configuration.json,57,0.0,0.0,0.0,346.64413817482233,346.64413817482233,279.1505514749874,0.22499990463256836,17.306999921798706,86,16,7
65082_80175_configuration.json,45,0.0,0.0,0.0,328.3669280261878,328.4227997783713,280.91419702116474,0.48399996757507324,39.25999999046326,56,87,5
65082_80178_configuration.json,57,0.0,0.0,0.0,231.26469685210822,231.26469685210822,186.1566791381884,0.1940000057220459,15.460000038146973,81,17,7
65082_80180_configuration.json,59,0.0,0.0,0.0,251.08253090369612,251.08253090369612,212.82833300679886,0.17199993133544922,298.8589999675751,44,6,4
65082_80182_configuration.json,59,0.0,0.0,0.0,106.89130053729832,106.89130053729832,89.28999049895046,0.15400004386901855,98.90300011634827,17,10,6
65082_80184_configuration.json,44,0.0,0.0,0.0,140.78659203216273,141.06147004125353,111.28104702331322,0.3789999485015869,111.10000014305115,176,29,9
65082_80188_configuration.json,57,0.0,0.0,0.0,349.5759341417153,349.5759341417153,282.0501485090592,0.23000001907348633,30.171000003814697,96,18,8
86315_785378_configuration.json,59,0.0,0.0,0.0,255.8706545041344,255.8706545041344,211.2008095583794,0.16100001335144043,3.121999979019165,31,15,6
86315_785381_configuration.json,44,0.0,0.0,0.0,-1,-1,301.3889397952375,1.4070000648498535,508.9359998703003,220,58,10
86315_785383_configuration.json,57,0.0,0.0,0.0,229.2432233630377,229.73603939429347,210.2299596526516,0.1830000877380371,122.5640001296997,22,40,8
86315_785386_configuration.json,59,0.0,0.0,0.0,125.5379855960133,125.5379855960133,105.16222503629041,0.0989999771118164,4.406000137329102,12,8,4
86315_785393_configuration.json,59,0.0,0.0,0.0,248.72941916348785,248.72941916348785,210.44964429972083,0.13400006294250488,4.520999908447266,25,9,8
86315_785396_configuration.json,59,0.0,0.0,0.0,247.93183935053742,249.43287490340757,225.44964444721,0.1419999599456787,2.634000062942505,26,18,5
