conf,ts,HC1,HC2,HC3,HC_OPF,t_opf,consumers,nodes,unc
65043_775431_configuration.json,missing,0.0,0.0,0.0,111.35035226186675,0.1400001049041748,22,6,1
65043_775433_configuration.json,missing,0.0,0.0,0.0,275.57255508003374,0.14499998092651367,83,15,1
65043_775435_configuration.json,missing,0.0,0.0,0.0,0.0,0.07600021362304688,0,1,1
65043_775437_configuration.json,missing,0.0,0.0,0.0,272.5398516549178,0.12599992752075195,66,7,1
65043_775439_configuration.json,missing,0.0,0.0,0.0,176.38576575586808,0.14299988746643066,54,8,1
65043_775441_configuration.json,missing,0.0,0.0,0.0,0.0,0.06599998474121094,0,1,1
65043_775443_configuration.json,missing,0.0,0.0,0.0,276.7691919179901,0.12199997901916504,89,25,1
65043_775445_configuration.json,missing,0.0,0.0,0.0,0.0,0.06300020217895508,0,1,1
65079_77883_configuration.json,missing,0.0,0.0,0.0,0.0,0.06400012969970703,0,1,1
65079_77899_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.18499994277954102,1,3,1
65079_77887_configuration.json,missing,0.0,0.0,0.0,180.1034127145124,0.17799997329711914,56,26,1
65079_77889_configuration.json,missing,0.0,0.0,0.0,117.68154464754312,0.11500000953674316,20,14,1
65079_77921_configuration.json,missing,0.0,0.0,0.0,177.21758232327102,0.10500001907348633,28,18,1
65079_77936_configuration.json,missing,0.0,0.0,0.0,0.0,0.05900001525878906,0,1,1
65079_1738338_configuration.json,missing,0.0,0.0,0.0,175.19503082469438,0.13300013542175293,13,22,1
65079_77940_configuration.json,missing,0.0,0.0,0.0,185.2565735341275,0.2669999599456787,94,37,1
65079_77944_configuration.json,missing,0.0,0.0,0.0,0.0,0.07899999618530273,0,1,1
65079_77893_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.09999990463256836,1,3,1
65079_77964_configuration.json,missing,0.0,0.0,0.0,0.0,0.07899999618530273,0,1,1
65079_77895_configuration.json,missing,0.0,0.0,0.0,135.8238379102116,0.14400005340576172,44,35,1
65079_2035824_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.07599997520446777,1,3,1
65040_74239_configuration.json,missing,0.0,0.0,0.0,276.07095441709373,0.12599992752075195,87,13,1
65040_74234_configuration.json,missing,0.0,0.0,0.0,279.6561804712475,0.127000093460083,102,21,1
65040_74237_configuration.json,missing,0.0,0.0,0.0,0.0,0.06499981880187988,0,1,1
65040_74253_configuration.json,missing,0.0,0.0,0.0,276.1669420930727,0.16899991035461426,84,13,1
65025_80123_configuration.json,missing,0.0,0.0,0.0,15.000000147493918,0.07499980926513672,1,5,1
65025_80091_configuration.json,missing,0.0,0.0,0.0,185.35838119146177,0.24900007247924805,80,131,1
65025_80069_configuration.json,missing,0.0,0.0,0.0,275.9374909077863,0.2990000247955322,63,38,1
65025_80035_configuration.json,missing,0.0,0.0,0.0,182.22176683601145,0.12800002098083496,52,32,1
65025_80008_configuration.json,missing,0.0,0.0,0.0,183.60394853293803,0.1380000114440918,59,53,1
65025_78226_configuration.json,missing,0.0,0.0,0.0,179.52133259005964,0.11599993705749512,47,38,1
65025_78205_configuration.json,missing,0.0,0.0,0.0,272.1988107915794,0.23799991607666016,49,54,1
65025_78203_configuration.json,missing,0.0,0.0,0.0,191.5263537574062,0.17699980735778809,107,41,1
65082_80172_configuration.json,missing,0.0,0.0,0.0,153.23641787407925,0.12299990653991699,51,7,1
65082_80175_configuration.json,missing,0.0,0.0,0.0,230.87853228936493,0.16000008583068848,43,80,1
65082_80178_configuration.json,missing,0.0,0.0,0.0,184.37392742028172,0.11800003051757812,81,17,1
65082_80180_configuration.json,missing,0.0,0.0,0.0,162.78562452212535,0.12400007247924805,44,6,1
65082_80182_configuration.json,missing,0.0,0.0,0.0,91.73873310675313,0.11900019645690918,39,15,1
65082_80184_configuration.json,missing,0.0,0.0,0.0,98.71269379968449,0.12800002098083496,96,13,1
65082_80188_configuration.json,missing,0.0,0.0,0.0,277.87613938741976,0.13499999046325684,96,18,1
65082_80190_configuration.json,missing,0.0,0.0,0.0,0.0,0.127000093460083,0,1,1
65028_84560_configuration.json,missing,0.0,0.0,0.0,120.00000118005758,0.10399985313415527,8,23,1
65028_84562_configuration.json,missing,0.0,0.0,0.0,0.0,0.06200003623962402,0,1,1
65028_84566_configuration.json,missing,0.0,0.0,0.0,272.6685786883532,0.13299989700317383,60,22,1
65028_84569_configuration.json,missing,0.0,0.0,0.0,244.58608645301416,0.3680000305175781,120,130,1
65028_84571_configuration.json,missing,0.0,0.0,0.0,109.51514966483104,0.20799994468688965,18,41,1
65028_84573_configuration.json,missing,0.0,0.0,0.0,0.0,0.0839998722076416,0,1,1
65028_84575_configuration.json,missing,0.0,0.0,0.0,0.0,0.06299996376037598,0,1,1
65028_84579_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.07899999618530273,1,3,1
65037_74263_configuration.json,missing,0.0,0.0,0.0,275.297033806875,0.17200016975402832,78,22,1
65037_74272_configuration.json,missing,0.0,0.0,0.0,0.0,0.06300020217895508,0,1,1
65037_74313_configuration.json,missing,0.0,0.0,0.0,107.91649527682533,0.13499999046325684,34,8,1
65037_74315_configuration.json,missing,0.0,0.0,0.0,271.38161526459487,0.1510000228881836,52,18,1
65037_74322_configuration.json,missing,0.0,0.0,0.0,0.0,0.06400012969970703,0,1,1
65037_1423398_configuration.json,missing,0.0,0.0,0.0,149.10263519917572,0.1679999828338623,87,57,1
