conf,ts,HC1,HC2,HC3,HC_OPF,t_opf,consumers,nodes,unc
65043_775431_configuration.json,missing,0.0,0.0,0.0,106.28897266389612,2.252000093460083,21,4,1
65043_775433_configuration.json,missing,0.0,0.0,0.0,283.1899134495835,0.31399989128112793,120,24,1
65043_775435_configuration.json,missing,0.0,0.0,0.0,0.0,0.07699990272521973,0,1,1
65043_775437_configuration.json,missing,0.0,0.0,0.0,282.0923365684908,0.19899988174438477,106,14,1
65043_775439_configuration.json,missing,0.0,0.0,0.0,0.0,0.05799984931945801,0,1,1
65043_775441_configuration.json,missing,0.0,0.0,0.0,0.0,0.05799984931945801,0,1,1
65043_775443_configuration.json,missing,0.0,0.0,0.0,280.57654620582355,0.20300006866455078,89,25,1
65043_775445_configuration.json,missing,0.0,0.0,0.0,0.0,0.05800008773803711,0,1,1
65079_77883_configuration.json,missing,0.0,0.0,0.0,0.0,0.05800008773803711,0,1,1
65079_77899_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.07299995422363281,1,3,1
65079_77887_configuration.json,missing,0.0,0.0,0.0,178.8616485556266,0.22799992561340332,41,24,1
65079_77889_configuration.json,missing,0.0,0.0,0.0,135.91339052048735,0.11100006103515625,20,14,1
65079_77921_configuration.json,missing,0.0,0.0,0.0,177.62340705703414,0.14400005340576172,28,18,1
65079_77936_configuration.json,missing,0.0,0.0,0.0,0.0,0.05800008773803711,0,1,1
65079_1738338_configuration.json,missing,0.0,0.0,0.0,175.35874662058964,0.1399998664855957,13,22,1
65079_77940_configuration.json,missing,0.0,0.0,0.0,185.91307053586772,0.2799999713897705,94,37,1
65079_77944_configuration.json,missing,0.0,0.0,0.0,0.0,0.05900001525878906,0,1,1
65079_77893_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.13100004196166992,1,3,1
65079_77964_configuration.json,missing,0.0,0.0,0.0,0.0,0.06500005722045898,0,1,1
65079_77895_configuration.json,missing,0.0,0.0,0.0,180.3017530868066,0.1700000762939453,44,35,1
65079_2035824_configuration.json,missing,0.0,0.0,0.0,15.000000147494097,0.07299995422363281,1,3,1
65040_74239_configuration.json,missing,0.0,0.0,0.0,279.34453262592825,0.19999980926513672,87,13,1
65040_74234_configuration.json,missing,0.0,0.0,0.0,284.02168078741255,0.21399998664855957,102,21,1
65040_74237_configuration.json,missing,0.0,0.0,0.0,0.0,0.06299996376037598,0,1,1
65040_74253_configuration.json,missing,0.0,0.0,0.0,281.1714099413263,0.19299983978271484,84,13,1
65025_80123_configuration.json,missing,0.0,0.0,0.0,15.000000147493918,0.12100005149841309,1,5,1
65025_80091_configuration.json,missing,0.0,0.0,0.0,190.53909209528217,0.37599992752075195,80,131,1
65025_80069_configuration.json,missing,0.0,0.0,0.0,279.76956239720704,0.35500001907348633,63,38,1
65025_80035_configuration.json,missing,0.0,0.0,0.0,187.71683702558187,0.3510000705718994,71,44,1
65025_80008_configuration.json,missing,0.0,0.0,0.0,188.72684244056467,0.3960001468658447,72,72,1
65025_78226_configuration.json,missing,0.0,0.0,0.0,182.33931713043697,0.29399991035461426,47,38,1
